#IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID
933.000 0.997 0.011 -0.073 0.014 4.442 0.034 0.237 1.000
934.000 0.997 0.010 -0.075 0.013 4.453 0.021 0.249 1.000
935.000 0.997 0.007 -0.072 0.013 4.466 0.023 0.229 1.000
936.000 0.997 0.006 -0.071 0.013 4.478 0.023 0.216 1.000
937.000 0.997 0.010 -0.070 0.010 4.491 -0.001 0.210 1.000
938.000 0.997 0.016 -0.071 0.006 4.502 -0.042 0.217 1.000
939.000 0.997 0.020 -0.073 0.006 4.513 -0.038 0.228 1.000
940.000 0.997 0.014 -0.072 0.010 4.525 -0.006 0.220 1.000
941.000 0.997 0.011 -0.072 0.011 4.537 0.008 0.226 1.000
942.000 0.997 0.009 -0.072 0.010 4.549 -0.002 0.227 1.000
943.000 0.997 0.007 -0.073 0.009 4.560 -0.017 0.230 1.000
945.000 0.997 0.011 -0.073 0.008 4.584 -0.018 0.229 1.000
946.000 0.997 0.011 -0.073 0.010 4.596 -0.007 0.236 1.000
947.000 0.997 0.009 -0.072 0.011 4.609 0.005 0.229 1.000
948.000 0.997 0.011 -0.072 0.009 4.620 -0.011 0.227 1.000
949.000 0.997 0.012 -0.071 0.007 4.632 -0.029 0.212 1.000
950.000 0.997 0.011 -0.070 0.008 4.644 -0.024 0.210 1.000
951.000 0.997 0.013 -0.070 0.009 4.657 -0.013 0.202 1.000
952.000 0.997 0.015 -0.070 0.009 4.669 -0.010 0.201 1.000
954.000 0.997 0.016 -0.069 0.008 4.692 -0.019 0.192 1.000
955.000 0.997 0.013 -0.071 0.006 4.702 -0.037 0.212 1.000
1075.000 0.995 0.027 -0.091 0.018 6.160 0.070 0.383 1.000
956.000 0.997 0.011 -0.071 0.003 4.713 -0.063 0.215 1.000
957.000 0.997 0.011 -0.071 0.003 4.725 -0.071 0.210 1.000
1059.000 0.996 0.015 -0.089 0.016 5.959 0.045 0.373 1.000
958.000 0.997 0.017 -0.071 0.004 4.738 -0.058 0.210 1.000
959.000 0.997 0.027 -0.070 0.007 4.751 -0.026 0.198 1.000
960.000 0.997 0.026 -0.070 0.009 4.763 -0.010 0.198 1.000
961.000 0.997 0.020 -0.070 0.010 4.775 -0.003 0.202 1.000
963.000 0.997 0.018 -0.069 0.007 4.799 -0.035 0.195 1.000
965.000 0.997 0.022 -0.070 0.006 4.821 -0.041 0.199 1.000
1021.000 0.995 0.016 -0.098 0.024 5.479 0.134 0.478 1.000
966.000 0.997 0.022 -0.070 0.007 4.832 -0.029 0.202 1.000
967.000 0.997 0.018 -0.070 0.009 4.844 -0.011 0.206 1.000
968.000 0.997 0.016 -0.069 0.009 4.856 -0.011 0.197 1.000
969.000 0.997 0.018 -0.071 0.007 4.868 -0.033 0.206 1.000
971.000 0.997 0.028 -0.072 0.001 4.890 -0.083 0.214 1.000
1091.000 0.996 0.023 -0.087 0.020 6.363 0.086 0.341 1.000
972.000 0.997 0.026 -0.074 0.002 4.901 -0.083 0.233 1.000
973.000 0.997 0.021 -0.074 0.003 4.913 -0.069 0.240 1.000
977.000 0.997 0.030 -0.075 0.005 4.960 -0.045 0.246 1.000
979.000 0.997 0.025 -0.076 0.008 4.983 -0.019 0.260 1.000
982.000 0.996 0.028 -0.079 0.007 5.017 -0.028 0.280 1.000
984.000 0.996 0.028 -0.079 0.008 5.041 -0.021 0.283 1.000
989.000 0.996 0.029 -0.081 0.010 5.101 -0.005 0.304 1.000
990.000 0.996 0.025 -0.082 0.010 5.112 -0.005 0.317 1.000
992.000 0.996 0.026 -0.082 0.012 5.136 0.016 0.317 1.000
993.000 0.996 0.029 -0.083 0.012 5.148 0.014 0.325 1.000
994.000 0.996 0.030 -0.084 0.011 5.159 0.001 0.334 1.000
995.000 0.996 0.030 -0.086 0.011 5.170 0.007 0.351 1.000
998.000 0.996 0.021 -0.087 0.014 5.206 0.037 0.368 1.000
999.000 0.996 0.020 -0.087 0.016 5.219 0.054 0.364 1.000
1000.000 0.996 0.021 -0.088 0.017 5.230 0.066 0.376 1.000
1001.000 0.996 0.022 -0.090 0.016 5.240 0.055 0.400 1.000
1002.000 0.995 0.022 -0.091 0.017 5.252 0.058 0.403 1.000
1003.000 0.995 0.021 -0.092 0.016 5.263 0.054 0.416 1.000
1004.000 0.995 0.022 -0.092 0.017 5.275 0.066 0.415 1.000
1005.000 0.995 0.023 -0.092 0.019 5.287 0.085 0.417 1.000
1011.000 0.995 0.019 -0.097 0.018 5.356 0.074 0.467 1.000
1006.000 0.995 0.025 -0.092 0.020 5.299 0.089 0.418 1.000
1007.000 0.995 0.024 -0.093 0.019 5.310 0.088 0.424 1.000
1093.000 0.996 0.020 -0.086 0.019 6.388 0.072 0.331 1.000
1008.000 0.995 0.021 -0.095 0.019 5.321 0.084 0.444 1.000
1012.000 0.995 0.022 -0.098 0.021 5.368 0.098 0.474 1.000
1014.000 0.995 0.021 -0.098 0.022 5.392 0.108 0.482 1.000
1016.000 0.995 0.018 -0.100 0.023 5.415 0.121 0.494 1.000
1018.000 0.995 0.017 -0.100 0.025 5.440 0.139 0.492 1.000
1020.000 0.995 0.013 -0.099 0.025 5.466 0.144 0.483 1.000
1022.000 0.995 0.019 -0.099 0.025 5.491 0.140 0.483 1.000
1024.000 0.995 0.021 -0.097 0.021 5.519 0.105 0.460 1.000
1026.000 0.995 0.015 -0.095 0.021 5.545 0.094 0.444 1.000
1027.000 0.995 0.016 -0.093 0.021 5.559 0.101 0.422 1.000
1028.000 0.995 0.018 -0.092 0.021 5.573 0.105 0.414 1.000
1029.000 0.995 0.016 -0.092 0.022 5.585 0.105 0.413 1.000
1030.000 0.995 0.012 -0.093 0.020 5.597 0.087 0.419 1.000
1031.000 0.995 0.008 -0.093 0.020 5.609 0.085 0.427 1.000
1032.000 0.995 0.004 -0.094 0.020 5.621 0.091 0.433 1.000
1034.000 0.995 0.015 -0.095 0.018 5.645 0.067 0.440 1.000
1035.000 0.995 0.017 -0.096 0.020 5.656 0.087 0.449 1.000
1036.000 0.995 0.015 -0.097 0.020 5.667 0.083 0.462 1.000
1037.000 0.995 0.014 -0.098 0.018 5.678 0.065 0.473 1.000
1038.000 0.995 0.013 -0.099 0.017 5.690 0.055 0.481 1.000
1039.000 0.995 0.012 -0.098 0.017 5.704 0.056 0.477 1.000
1040.000 0.995 0.011 -0.096 0.019 5.718 0.072 0.456 1.000
1041.000 0.995 0.010 -0.096 0.019 5.730 0.079 0.453 1.000
1042.000 0.995 0.008 -0.097 0.018 5.741 0.064 0.465 1.000
1045.000 0.995 0.010 -0.094 0.019 5.781 0.080 0.429 1.000
1099.000 0.998 0.025 -0.065 0.008 6.469 -0.049 0.057 1.000
1046.000 0.995 0.014 -0.094 0.018 5.794 0.067 0.429 1.000
1047.000 0.995 0.013 -0.094 0.018 5.806 0.060 0.429 1.000
1049.000 0.995 0.014 -0.095 0.014 5.830 0.023 0.443 1.000
1050.000 0.995 0.011 -0.095 0.014 5.843 0.021 0.439 1.000
1051.000 0.995 0.012 -0.095 0.014 5.855 0.020 0.441 1.000
1052.000 0.995 0.013 -0.095 0.014 5.868 0.020 0.434 1.000
1054.000 0.996 0.016 -0.092 0.017 5.895 0.049 0.400 1.000
1055.000 0.996 0.014 -0.091 0.017 5.908 0.057 0.392 1.000
1061.000 0.996 0.018 -0.088 0.018 5.986 0.071 0.355 1.000
1062.000 0.996 0.021 -0.088 0.017 5.998 0.049 0.359 1.000
1063.000 0.996 0.024 -0.088 0.017 6.011 0.053 0.350 1.000
1064.000 0.996 0.026 -0.088 0.015 6.023 0.034 0.354 1.000
1065.000 0.996 0.023 -0.089 0.014 6.035 0.015 0.366 1.000
1067.000 0.996 0.025 -0.088 0.016 6.061 0.041 0.352 1.000
1068.000 0.996 0.021 -0.090 0.015 6.071 0.028 0.375 1.000
1070.000 0.996 0.019 -0.090 0.014 6.096 0.022 0.384 1.000
1071.000 0.996 0.017 -0.091 0.015 6.109 0.023 0.389 1.000
1073.000 0.996 0.019 -0.091 0.016 6.134 0.045 0.389 1.000
1076.000 0.995 0.024 -0.091 0.019 6.172 0.075 0.389 1.000
1077.000 0.995 0.024 -0.092 0.019 6.184 0.081 0.402 1.000
1079.000 0.995 0.016 -0.095 0.017 6.206 0.054 0.432 1.000
1082.000 0.995 0.013 -0.097 0.015 6.241 0.020 0.463 1.000
1083.000 0.995 0.010 -0.096 0.017 6.254 0.044 0.452 1.000
1086.000 0.995 0.017 -0.097 0.011 6.291 -0.027 0.465 1.000
1088.000 0.995 0.023 -0.096 0.010 6.316 -0.033 0.448 1.000
1090.000 0.995 0.026 -0.092 0.015 6.346 0.025 0.395 1.000
1092.000 0.996 0.028 -0.086 0.022 6.376 0.120 0.327 1.000
1097.000 0.997 0.021 -0.074 0.014 6.444 0.020 0.173 1.000
7.000 1.000 0.005 -0.013 -0.023 -5.846 0.298 -0.019 1.000
5.000 1.000 0.005 -0.013 -0.023 -5.846 0.296 -0.025 1.000
3.000 1.000 0.005 -0.013 -0.023 -5.846 0.296 -0.016 1.000
2.000 1.000 0.005 -0.012 -0.023 -5.846 0.298 -0.009 1.000
4.000 1.000 0.005 -0.012 -0.022 -5.846 0.295 -0.008 1.000
8.000 1.000 0.005 -0.013 -0.023 -5.845 0.301 -0.018 1.000
